# {"t_start": 1573493121.4565496, "env_id": "AntBulletEnv-v0"} 
r,l,t
459.716394,1000,251.632519
390.233506,1000,253.681517
49.013104,110,253.903154
491.559217,1000,255.853091
502.264479,1000,257.850931
398.010679,1000,259.779119
470.222999,1000,261.798534
464.370767,1000,263.74427
462.876459,1000,265.747172
456.892409,1000,267.748021
464.78418,1000,269.915387
437.424207,1000,271.935984
483.268699,1000,273.971931
353.894926,1000,276.135336
461.363807,1000,278.193362
444.311976,1000,280.309948
490.428817,1000,282.231383
452.37677,1000,284.313348
480.202094,1000,286.337264
412.153266,1000,288.379203
463.260787,1000,290.373714
268.218637,1000,292.419292
458.013096,1000,294.382434
407.06308,1000,296.405541
360.840546,720,297.809796
479.832576,1000,299.829574
387.455234,1000,301.799735
472.442748,1000,303.825099
455.986385,1000,305.753747
458.510015,1000,307.792159
397.432571,1000,309.746592
485.849029,1000,311.758145
482.289329,1000,313.713808
464.562985,1000,315.724874
